CFSR,Station
0.048542414,0.3
6.373697823,2.8
0.528797205,0
2.694466897,0
0.050067897,0.8
2.750399196,0
0.258355936,4.7
0.059489285,0.8
3.340266208,20.8
9.160149853,18.4
3.240108699,0.5
0.051772152,4.2
0.030254917,8.6
3.377139996,0
5.669997379,9.9
13.19183258,15.6
2.876464766,11.4
0.031171584,0
0.105499587,0
0.814894891,16.6
0.189486047,0
2.203009921,5
0.50000523,0
2.712795353,10
5.552653159,0.2
10.75074113,20.1
3.224939351,3.6
8.783703074,0.1
1.2820609,0
0.496303615,0
8.692623902,6.5
0.14828256,0
4.895688903,0
0.016094563,0
2.739899441,0
0.116524474,0.3
0.094430214,0.8
0.488863458,0
3.681723428,7.4
1.374378618,4.3
9.734025589,6.1
0.016754918,6.2
1.667541034,0
3.222560233,12.7
29.51531164,3.4
7.308865165,12.1
0.069042753,4.7
2.475067395,1
1.881592229,2
0.265299184,0
1.837201985,10
0.744443885,0
11.25552808,5
10.44971569,10.5
9.897787978,8.8
4.519230004,29.9
3.714401936,0
6.309564006,18.5
0.246667619,0.8
1.386438143,1
0.021494455,0
2.39623218,0
0.089284922,0
14.03375287,0
0.411671346,0
0.032684403,0.4
3.731823934,27.8
2.995098018,2.9
2.235681094,6.6
0.101814783,9.2
0.11717035,1.1
0.600615789,0
5.70273027,7.2
18.51157431,18.1
6.768514948,15.4
2.43579176,4.9
11.90283478,15.4
0.003721984,0
0.579008192,9
7.077339149,1
0.060844155,0.1
31.61572504,20
15.71563318,9.9
12.32961807,2.1
17.21255492,8.7
1.749403472,0
28.15754158,2.7
0.012356977,0
0.073509047,0
0.337667361,0
0.471801116,0
0.2583877,0
9.523508805,5.2
0.002791485,0
0.005432895,0.9
3.932575957,12.7
0.89700399,0
3.178055633,7
0.291942949,7.1
0.1966953,0.5
6.566808967,0
5.717762876,2
3.107370447,8.6
4.316269118,1
13.44310317,11.4
4.377568558,7.8
0.014887934,0
7.228751818,8.7
2.140664494,0
0.010235455,0
36.86953776,10.6
1.586292534,0
3.29592358,0
0.949691018,0
4.840861967,2
2.499985237,0
0.018498244,0.7
6.004230128,9.1
9.951805312,9.1
0,4.2
12.72133794,0.9
6.173416559,10.5
1.941907256,0.3
0.198929034,0.6
1.875183903,0
0,0
1.170265419,1.2
0.756826342,0
0.133862874,0
0.001981054,0
1.154737313,0
0.313721058,5.7
0,4.5
3.150543172,0
0.887401963,0.5
0.531603063,8.6
15.21929154,13
3.286430098,0
10.82271579,0
2.646592003,8
2.366234984,1.1
12.0563206,0
4.283890459,1
0.10041902,0
0.124377233,8.4
12.72892768,18.1
0.921156556,4
0,0.4
24.59822369,3.2
0.501202145,2.3
3.622788269,0
0.699583096,0.4
2.564445334,3.3
0.260345387,0
0.813905142,0
0.423987904,6.6
3.058192163,0
0.640361481,5
0.318572112,0
0.472736609,0
0.301251836,0
10.47042769,4.2
0.032102083,0.9
5.328451555,5.7
10.49144416,0.9
0.462281094,10.5
5.407730472,3.3
5.16252136,0
15.64381329,0
1.667086623,6.4
0.280265267,2.2
7.232520848,0
4.031366181,0
0.680012029,2.5
0.141234188,5.8
2.780073423,4.5
0.124686262,9
0.022121782,0
32.96805632,0
0.781057595,1.1
4.993421534,2.1
2.745840729,0.1
11.4909749,2.2
0.16290216,0.2
2.240628027,0
0.195534256,12
0.1807207,0
0.454424324,1.5
0.847532091,0
0.509278673,0
0.006885667,3.2
8.13345941,5
0,0
3.729350145,3.9
17.0339415,0
0.075976425,5.8
5.598502625,2
10.18598352,9.4
0.583718079,9.7
4.734719275,0
7.164748748,8.2
1.062262128,10
0.051657511,8
5.748089041,6.3
0.717691604,2
0.930631244,0
13.98403499,4
0.762820239,1
3.202763278,3.5
2.306265146,13.4
3.751341049,0.8
0.719497777,0
2.278449717,0.1
2.340608502,24
1.437110924,5.7
0.420275919,2.4
1.74500191,0
13.08093115,0
0,6.6
6.964945909,18.4
0.000660351,0.2
3.165085977,3.5
6.884607956,0
0.792820149,2
10.45792244,8.1
18.98442263,5
1.675215028,10.1
1.937535032,2
6.572980711,17
0.042773983,8
1.081854097,7.1
15.00334978,14.1
4.754288857,6
0.435014997,0.9
19.05743639,6.5
1.196356758,3.2
4.144122344,0.1
3.339963782,18.4
0.990172678,0
1.014564022,8.7
1.351207901,0
1.160297314,16
0.241649714,0
0.969298108,0
2.777305535,0
8.686182174,0
0,3.2
8.736763686,3.8
0,0.8
3.251429843,2
2.023270585,0
0.139875637,1.2
6.812188812,11.2
25.08285759,10.2
3.259296252,1
3.155088922,2.1
8.337723206,8.7
0.138101617,3.8
2.604397457,2.9
27.45048266,12.5
0.020470902,3
0.323067931,8
12.47308821,0
0.154403366,4.9
0.002251197,0.3
3.717780353,9.7
3.009386332,6.2
3.178301124,21.9
2.09191179,2.7
1.347380844,7
1.563918779,0
0.154413539,2
8.964369451,23.6
7.511978378,0
0.005769075,0
12.22276308,0
0.152374327,13.1
5.012969762,0
10.78075296,1.2
1.354344366,1.4
0.362293392,4.1
9.035031151,10.7
0.728833984,12.1
2.525737889,0
15.64466332,4.6
1.028989443,2.1
0.799853868,2.9
38.76888941,14.4
2.547463213,1
0.349773399,0.6
3.178473574,6
5.81645295,0.9
2.245501047,4.2
13.28614379,14.1
0.075184046,1
6.822727807,8.1
0.649113942,0
2.107672767,4.6
7.747010855,13.2
0.011165942,0
3.741965345,0
13.69544704,0
0.126895597,0
1.046448112,0
0,10.9
2.40183137,14.2
1.537759034,8.3
0.608767447,3.9
2.394523133,2
10.25612545,22.4
2.343929638,11.2
0.605882783,0
1.037916671,1
0,0
0.525580984,7.8
20.52425844,17.6
13.02696538,6
0.388621301,0
5.184884896,4
4.679793853,2.1
0.165766851,2.1
4.684718023,12.8
0,0
2.096200257,7.2
0.450772239,13.2
1.826961453,0.7
1.051962098,27.3
0.097888224,0
0.443124854,0
2.514555607,0
0.316736924,0
0.307236286,30.7
0.087706685,19.8
0.790434977,15.2
0.046524789,10.3
2.227838123,4.5
8.114062513,3.1
4.749379473,18.9
11.51285915,14.3
33.05588279,0
2.915679176,0
0,0
0.012282534,6.8
8.038608902,28.3
17.07344918,4
2.210314048,0.1
9.691288783,10
1.49198085,0.4
3.16889579,3.5
1.873127825,0.4
0,0.4
0.251782427,18.3
0.025234426,2
1.034911073,1.8
3.444813053,17.1
0.086461582,0
1.874270448,0
0.214297815,0
1.935384,0
2.65944021,8.1
0.000930495,8.6
3.058819904,10.5
0.126137929,6
2.648769613,0.8
5.342441292,10.6
5.238503391,10.7
13.95162829,8.3
3.619304116,0
3.495641387,0
0.289590621,2
0.546576189,16.3
20.34532181,29.8
6.382001216,0.5
1.925502502,5
8.425369236,7.1
0.23133857,2.4
10.64195353,1.3
0.04373327,0
0.041527105,0.8
2.105904871,7.9
0.354869149,0
33.24666178,0
10.15473752,0
0.905528638,0
1.788580379,25.1
2.142747731,0
1.959220856,2.4
9.655941499,9.1
0.000660351,0
4.015340672,9.8
0.263888417,0.8
4.389925314,1
3.589807007,13.4
0.032567326,0.2
4.514370219,16.1
6.164215068,0
0.896812273,0
0.01188633,5.1
0.532484568,14.8
21.65517047,16.1
14.87121361,2
1.491295021,5
3.253550383,0
1.531216536,4.5
13.43543034,1.3
1.046481654,0.1
0.592483396,3
3.675587765,14.1
0.053303421,0
1.428288579,0
5.724695067,7
3.01709564,13.9
1.253117657,0
5.305791453,0
1.472385818,0
17.42649343,0
0.12117451,0.8
0.327960639,0.8
1.03962513,1.2
2.216907525,5.4
21.69251929,10
0,3.3
1.677249222,18.7
1.012499884,1.1
0.681355176,0
0.650776338,2.3
3.98682378,12.7
2.442913535,6.3
11.26349029,0.9
0.974702865,3
4.065719899,0
9.963039604,1.1
6.318846311,0.1
7.858642152,2.2
0.01674892,3.5
1.347402671,11.5
1.169557753,3
0.470570089,0
1.511795384,0
10.7476418,1.4
1.877084719,0
6.032379634,30
0.837860952,0
11.26286811,0.5
0.500750655,15.9
0.055304458,13.8
2.054697128,0.4
2.564300848,5
0.742514735,6.3
0.152970635,7.8
1.651569111,18.7
0,0
0.090490714,3.5
0.245215531,0
0.028453948,11.1
0.876154905,12
12.23048525,0
0.98156946,0.9
5.905917869,6
8.370508471,2.7
7.789272804,0.2
2.552808837,3.5
1.682427053,1.3
9.398830247,1.3
3.415170867,3
0.006606514,3
0.988602728,0
2.270035566,1.5
11.05439802,0
5.433815951,20.1
1.036441217,3.2
1.260151942,0.2
1.459289333,39.1
0.122521653,0
8.197423046,0
0.407333147,0.8
1.419740012,10.2
6.309305515,5
12.0230311,14.4
0.00186099,0
9.008754444,1.1
0.233596248,0
0.08497517,13.1
4.335607142,9.2
8.27695611,4
3.123674978,6
11.59117993,10
5.76979669,3.6
16.74673849,0.4
1.227548234,0.3
6.269966184,3
17.27882465,4.6
0.915290963,0.2
0.084050689,6.1
2.38132518,0
3.140252296,1.1
2.89733795,0
9.52445309,10
5.793027539,4.4
0.262164333,0
0.064438923,8.6
0.103517715,1.7
1.398093516,1.6
0.017400263,0
0.985253525,11.1
7.901155882,4.9
7.538598213,16.6
0.247976899,0
7.414516775,0
3.720052911,1.8
0.134526835,14.3
1.42150781,28.1
8.447518101,3
10.31924735,3.5
21.8902366,11.2
13.73381532,1.3
3.59137635,5.4
1.748213175,0.4
0.292882702,0
19.008713,0.9
3.339164843,21.2
5.545008445,0
5.233215483,3.3
3.270140026,0.3
2.846316525,8.4
0.513366594,0
0.904110836,0
1.031752021,0
0.072609877,0
0.639018084,7.2
4.026734307,10.6
0,0
0.406477637,1
8.361823695,18.2
2.886504992,18
0.208896142,0
0.726698697,0
4.107928572,16.2
1.503100175,11.4
8.154173098,12.7
9.894903343,1
10.88194604,4
3.190192276,3
18.42229147,8.2
0.731703728,8.5
1.133041474,0.5
0.341825093,3
7.215736715,1
8.246310279,13
0.649134098,0
1.501328606,6.1
0.519436347,0
10.22040834,0
0.347097105,0
0.286671211,0
2.427128424,0
0.002791485,3.8
1.563988384,3.4
2.053044864,18.7
0.100430484,0
0.192575893,3
3.940689676,19.5
0.095189729,8.9
1.36837778,0
0.262173424,0
9.700932461,11.4
0.369853374,16.7
4.942371171,20.4
8.033458386,2
4.767592869,2
0.302020072,0
5.661056889,9.2
1.130942643,1.4
3.200367287,0.1
5.277694593,0.6
14.00720522,0.1
2.107709879,7.5
0.158444753,1
0.536479135,0
0.153490323,0
0.895944463,0
0.060242663,0
0.056220533,1.2
0.892251996,21.2
1.540225673,7.9
0.95616641,3
0.543161841,23
0.437740414,0
0.093364722,7.2
6.439111175,9.4
3.795583551,20.7
2.944466531,8.1
4.469386746,0
10.719152,17
0.00753401,2.2
14.73591634,5.1
11.30260566,0.8
6.202326589,3
14.93504154,6.5
13.4394865,0.1
6.855310314,0.3
4.220429838,0.5
2.100053522,42.5
7.31551203,11.7
1.671804865,0
0.845893907,17.1
0.886898303,0
0.279432007,0
0.224218593,0
0.057819772,0
0.004540817,0
1.255163001,34.3
0.248596,0.9
12.46510927,13.6
1.148116871,11.5
0.924974465,0
2.964490291,0
7.351337652,7.7
3.564128956,17.2
0.81078357,9.7
18.99058501,0
3.161291987,3.1
0.03070634,0
21.1407093,8.5
9.913875575,1
9.426901152,4
4.24432725,0.9
1.460014647,0
3.780074609,6
7.611431007,17.2
4.006131147,10.5
11.44088548,0.8
1.353679414,2.5
0,0
0.405948581,0
0.061640215,0
0.828399298,0
0.022403326,0
0.290607576,0
1.609786767,6.8
0.361700968,0.2
22.60722607,2.8
0.564715881,5.9
13.97808975,0
3.781987729,2
4.378958341,1
2.729018062,4.7
4.609720797,3.4
3.933220594,0
0.040624837,0
0.80511344,0
4.550413655,20.5
3.956778331,0.5
4.033908412,6
0.383252622,0.8
1.248237376,3.6
0.406123335,4.6
31.70369065,7.1
2.962303577,2.8
9.811464346,0.3
0.602578767,0
0,0
3.59056452,0
0.433229739,0
7.289173076,4.5
0.001320703,0
0.309031314,0
0.186812783,7.2
5.994787216,6.7
4.526594908,1.7
0.304965773,5.5
16.63058554,0
2.316737635,1.1
1.531281175,1.1
0.392920245,6
5.406923081,12.5
13.83491666,0
0.168800812,0
1.131515942,0
29.20253758,35.3
12.05664974,0
6.714340369,2
2.275992147,5
9.108166316,6.5
4.738619735,10.4
21.37228818,1.1
1.313384567,7
2.510748576,0
0.300635813,3
0,0.4
1.301225122,0
0.734531705,0
0.278897444,0
0.823654827,0
0.024433019,0
0.00372198,7.3
16.37498631,1.2
6.329241907,6.7
0.468488176,0.9
12.55761396,0
0.344748398,2
4.975413801,0
1.57229464,21.4
8.584953847,5
9.420421218,0
0.199255723,0
4.81544434,1
9.050308003,4.5
20.93825904,0.2
1.121033634,0.9
0.5304753,0
7.718215061,3.7
1.712861466,10.9
3.114970281,0.9
0.696070842,0.2
6.01907961,0.3
0.457880845,1.8
0.17691891,0
2.169146266,0
0.569550099,1
0.114157744,0
0.541723959,2.3
0.023772642,0
0.420431004,5.2
5.277205663,2.3
38.21556039,6.1
0.896881269,0.4
1.376764258,0
0.246454901,4.2
1.661287611,1
0.359692301,10.9
7.966794786,16
0.750579229,0
1.722919551,8.4
1.947052807,4.8
5.358200666,0
1.366572488,0.6
3.722222033,8
0.237574042,4
12.08249223,8.3
0.730436954,6.4
3.462103636,16.2
0.695596345,2.5
8.653446236,0.9
0.911445588,0.7
0.066892415,4.2
4.101842791,43.9
0.411283839,0
0.024820966,9.9
0.261524044,0
0,0
2.693982419,0
1.878056148,13.9
6.095886946,5.1
2.407125357,2.2
0.837678552,1.3
0.429465562,5
6.27470615,4.3
15.84450996,1.1
7.679530819,0
0.384911454,9.2
11.93189401,10
0.435104779,5.3
0.215874986,8.3
2.202128288,0
11.76393044,9
1.289266515,6
13.92637294,11.1
2.089759139,3.1
4.075996488,6.3
1.233161283,5.3
2.988314756,0
2.855375705,9.4
0,0
1.810595198,8.5
0.217863727,0
0.118445473,0
1.723933496,0
0.021131252,0
3.011167455,9.7
1.85929571,25.2
7.542762549,29.9
0.971062334,3.2
3.005895609,6.5
3.84633958,5.2
1.445595348,4.4
19.53929485,3.6
9.763508168,8.1
1.273940096,7.5
10.72683586,13.7
0.279681635,6.2
0.656096265,19.7
3.456683736,8
4.741952148,7
0.028380099,7
3.067116223,13.6
0.181539656,1.3
1.579621105,5.7
1.640740066,5.8
3.895130539,0
6.862911055,1.5
0,0
0.941028596,0
0.284859579,0
0.130459976,0
14.77387584,0
0.003962109,0.8
3.710608248,27.2
3.955459201,17.3
32.95208913,5.2
0.165990792,0.2
5.184830259,8.6
1.490503319,1
1.114011958,4.3
17.54543059,6.9
2.308863069,13.6
1.50854748,0
10.49452641,8.7
1.042734927,10.1
0.270990286,12.1
17.28959554,14
1.081903261,0.9
0.137201548,0
8.135046699,14.8
0.163208891,6.2
9.23241657,17.9
0.422169502,13.8
7.244275456,0
1.14381933,0
0.271239287,0
0.20954592,0
1.839957321,8.1
0.29279747,0
8.515674405,0
0.054148815,0
2.95610444,9.7
6.101151579,4.6
6.778698021,1.7
0.0574656,0
0.888486373,6.7
0.345409019,1
0.259979844,1
47.60928349,0
4.079628125,2.1
0.685149531,0
10.18839772,4
23.24736404,21.9
3.626478515,8
21.94837046,6
7.682132456,6
0.827043895,10
19.60038317,11.9
0.691444998,2.5
8.467124106,9.4
0.004838574,4.3
6.383499301,0
0.602880399,0.3
2.693280856,0
0.41518095,0
1.534197617,1.1
0.152543651,0
11.08717594,4.5
0.255192843,0
3.987656956,7.2
3.978361172,15.7
13.08369594,4.7
0.695300829,0
0.609753558,2.5
0.502249928,0
1.841532754,5.7
7.948161468,0
0.918063803,0
0.571229247,6.3
0.507436356,0
25.14515136,10.3
1.387480128,0
5.143285776,5
8.162357762,9
3.72677187,20
22.12193281,2.9
0.060910813,2.5
2.774930955,0.4
0.326680172,9.9
1.124830339,0
6.530167984,0
3.279996129,5.6
0.937219348,0
2.63550902,5.3
2.557813167,0
5.980182601,0
0.220285862,5.4
4.252456988,5.4
0.093421782,12.2
2.247272832,5.9
9.785937591,0
1.335226744,0.8
0.654921162,4.1
3.952023693,1
3.085835446,0
0.828821211,0
3.571118895,12
0.13347945,0
6.158154337,3.1
0.983720167,0
1.100347932,3
1.807902002,8
5.468690351,30
11.45919163,3.6
0.025588628,3.6
0.140914233,0
0.974952815,2.5
5.922769296,5.4
4.789228374,0
14.13725376,37.6
2.766767884,20.3
0.538471921,3.9
4.991461795,0
2.155506586,0
0,0
3.758842751,0.6
0.004838576,11.1
0.448444631,42.6
12.91159484,0.7
0.601631939,0
4.68307518,3
1.801084651,7.8
16.52720527,2.2
0.364986839,9.5
4.740666441,11.5
0.330905201,0
5.626479376,0
2.956422116,7.4
0.688172067,4
19.5370308,0.5
11.41434635,15
17.90442422,6.2
0.703091736,0.7
0.168413369,0.2
0.081058179,1.3
1.210544201,0.5
1.597717967,0.2
4.99261234,16.7
14.70370247,14.2
0.768024866,0
1.463752505,9.2
1.232417412,16.3
0.036319335,0
9.121690561,0
1.087214646,0.1
0.703124601,23.5
13.78037888,2.2
0.045984505,0
7.474420336,0
5.44321996,2.1
3.256489017,1.5
0.951770272,3.8
9.738445584,3.6
5.215269625,5.3
1.95924344,2
9.020978245,40.5
0.143296322,8
2.637899494,0
9.14295306,18
23.80918508,1.2
1.429835956,0
0.242014489,0.8
1.637446475,0.2
0.27592663,0
0.610295973,0
8.03411624,3.8
6.949093925,0
3.87251913,0
1.725897635,0
1.743794775,20.5
0.004622462,0
0.836870265,0
10.29506621,0.8
0.447615179,1.7
5.793938821,0.8
0.007443964,0
2.320896509,1.3
12.37924092,1
0.274123806,6.5
9.770768241,0
0.683175129,6.7
0.168047561,4.4
1.637395309,0
5.211405116,2.3
0.908430226,0
2.049859304,0
0.63384423,10
22.88003977,0
12.47195731,2.7
0.016808956,0.1
0.279650912,0.3
0.077669348,0
1.46682279,5.2
10.13228971,0.1
7.470296351,12.2
0.192798666,0
3.168912346,1.7
0.04484387,0
0.00186099,0
3.216896237,0
4.39058325,2.6
3.499579154,0.3
0.28236581,4.3
0.036438192,1
7.355653195,5.3
5.06586394,11.6
9.251869772,0
1.497119269,9.3
1.311458201,3.2
0.396644305,12.5
0.015446213,3.1
4.086483539,0
0.452563796,7
0.4876759,1.5
1.316323242,13.5
0.592399139,0
8.266608202,1.1
0.288602419,0.5
0.737976045,0
0.100316997,0
8.386648273,7.7
4.814156591,0
4.712644071,0
1.847840212,0
4.989033775,0
0.048899037,2.3
0.003275344,0
3.183495447,0
3.634244138,0.1
2.49846292,0.6
0.105219237,13.3
0.422134917,2
4.546879002,2
18.93827886,13.1
1.241447804,1.1
1.544219979,6.1
0.161999283,1
9.297057816,7.7
0.015188085,1
4.320704912,15.3
0.171005848,9
18.53928248,2
0.963226541,12.2
0.796657794,0
3.672952858,13.1
2.136295656,0
4.2016706,9.9
0.11473009,0
29.11582024,10.4
1.318216587,0
0.957401399,0
1.919866053,25.8
10.66539098,0
0.462133293,0
0,0
7.391560215,0
1.147188601,0.8
0.675455534,0.9
0.040937601,8.9
2.873801556,7.3
0.261752041,0
29.88778511,6.3
6.621840065,3.4
2.268526558,1.1
0.294694477,0
6.666774009,7.2
0.23169628,0
9.774340423,12.4
0.404339262,12.3
1.040655438,0
3.072414493,4.2
1.034957984,0
4.24875646,1.3
5.657941547,0.9
10.6060068,41.2
0.038978153,1.7
17.60553991,0
1.247614423,0
8.990427019,3
2.372963095,0
2.552053449,0
1.36014643,0
0.024102828,0
3.020636172,0
7.375186673,1.4
3.320902186,0.7
0.232772655,6.5
3.537369748,4
0,0
10.15088023,1.1
7.843149587,2.1
5.099505448,0
0.093868325,0
2.496804144,1
0.095654979,0
0.904922725,3
0.199080398,4.9
5.839419763,0
5.03691793,3.3
0.815624206,5.3
16.69635364,6.3
0.424491811,0.9
19.30488272,9.3
0.854618009,4.3
9.667616557,0
5.709252413,0
2.040109923,20.1
3.520080394,0
3.657919141,0
0.895583531,16
0.174776359,14.8
0.292108872,0
3.303242075,0
5.513410392,0
0.01779108,1.3
4.835677644,0
0,1.2
1.569129686,0
4.917196413,1.2
8.049663506,6.6
0.146123582,0
0.69925512,3
9.340327855,0
0.002641405,0
1.662389121,8.8
2.294464157,0
9.81120511,8.1
5.862626966,10.6
12.55178653,12.8
1.455770886,0.4
5.529865396,0.2
3.146939875,8
11.336862,0
3.644163514,0
0.968278816,4.2
2.894661725,0
0.147530119,0
9.267771562,0
0.928203373,2.3
0,0
3.39973824,0
10.71073202,0
0.162725012,0.2
11.64755068,0
0.253704663,0
10.94192674,4.3
8.613350034,1.1
0.74014985,13.5
0.171705046,4.1
2.977301588,8.3
0.833289965,0
0.126944841,0
0.600862967,7.5
5.149424409,10
7.44146712,3.6
2.30977182,12.6
4.336087902,8.3
1.140516422,2.8
0.628560854,0.9
2.678863359,0.7
14.86628877,0
8.64824658,7.7
2.369722913,3.8
22.53495036,0
0.038577732,5.3
4.629656456,0
0.125579104,6.6
0.028455155,8
8.027645726,3.6
9.278401657,0.4
0.895143869,0
1.51801127,1
0.337356375,3.1
7.324184602,12
9.883059602,1.2
2.233868563,8.1
4.114660179,9.3
15.53742358,12.8
0.023541539,8.2
0.839538029,3.4
0.058668699,11.5
5.661922668,8
11.28151822,6.8
1.361963552,12.5
0.180213831,3.2
1.026502006,6
4.51615331,0.2
0.855697506,10.7
11.74924961,0
26.16096042,52.6
3.86958101,0
9.857037583,0
0.183497315,8.5
2.37324258,7.5
0.01488792,5.5
0.170790911,5
8.619891697,6.5
5.586705845,0
2.905378796,4.1
2.502171507,4.1
0.223312871,9.2
5.137642027,3.2
2.867747048,4
0.853395434,2.7
3.084097774,13.1
24.46695026,13.2
0.144319764,11.7
0.000930495,0
0.466465103,0
8.901146069,6
4.847100845,7
2.029169119,4.5
0.079278221,0
0.174946384,0.6
3.481986062,0
0.943080041,0.4
17.12467847,0
18.88157896,6.1
5.171420558,0
1.344320126,0
1.168333032,0
0.636889433,1.2
0.122442991,0.1
0.14656678,0
14.50184501,10.7
2.839595436,0.3
1.940451082,10.8
0.236299337,2.2
0.090334981,15.3
2.639277955,0.8
1.062147893,6.8
1.681754415,18.1
0.059926265,14.8
20.85005211,13.3
3.117981981,13.4
1.976560982,0
2.079762974,7.8
5.932055732,10
1.457955108,8.8
3.645059304,3.2
0.208466743,8.4
0.440271118,0.3
2.57571169,0
0.779558716,1.2
21.25841631,0
6.796744118,1.6
0.300183847,0
4.559897678,0
0.043200203,0
3.117649781,0
0.694526579,0
0.504790653,1
16.2929305,4.8
2.822941716,2.1
1.521845909,14.7
0.649619508,6.1
0.037964215,11.1
5.961963329,3.4
12.72535925,16.3
1.166455703,11.3
0.341098713,3.3
12.16886521,5.2
0.552404223,10.1
0.724381737,4.2
0.490098591,5.5
11.86419143,2
1.893723809,3.1
0.653334887,2.2
0.624374739,8.8
0.423325978,0.9
0.807530093,0
1.704927185,4.4
4.638492207,0.5
8.365312964,16.6
0.228625234,5.6
0.678661823,0
0.040010097,0
2.076648628,0
2.14171557,0
0.088397017,0.7
2.285483414,3.8
4.742759414,8
0.045741974,19.9
1.065373438,2.3
0.003301758,11
14.39212849,15.6
17.74477613,18
2.870279046,5.9
0.43393455,0
4.430346215,1
0.290050986,6.7
1.499002954,8.6
0.137248079,7.6
8.701032542,0.9
4.128193667,5
3.61244168,0
12.29116654,11.1
0.290292157,4
15.00199602,0
0.296985226,0.6
0.647040645,0
16.22013146,0
10.45098833,29.6
0.041347019,0
1.080086325,0
6.669456617,0
0.856525949,0
4.886588118,0
0.287001711,5.8
3.019336505,11
34.10389814,31
0.746050893,10.1
0.01287686,12.3
8.423645132,9.7
0.066635465,21.1
0.544554193,5.3
0.457760238,0
2.003152511,0
3.254796253,0
16.54737153,11.9
0,19.4
7.288714402,0.5
14.16232297,2
3.55410624,0.7
5.33467736,2.6
0.080892349,6.8
5.129440051,0
0.349717252,3.1
0.035042423,0
10.69004108,0
3.411017413,28.6
0.100446107,0
0.030023776,0
4.481141263,2.1
6.181446736,6.7
11.42856731,3.2
0.13650369,1.1
34.08178107,3.6
11.50768299,26.3
0.896643534,2.2
0.259037045,19
2.660725536,1.6
1.242223723,13.8
9.384322309,1.1
0.148130163,0
0.988420759,0
3.286568552,0
3.068682541,30.4
0.132321098,21.8
0.529335809,6
8.419824314,4
1.248061169,5.4
8.991018159,7.2
0.087093184,2.2
3.812324313,0
0.770822024,4.3
0,0
1.381302805,3
1.805040995,0
0.051335753,0
0.059202853,3.3
4.521301125,3.3
9.534208942,3.9
7.772100638,44.4
0.918399579,9.4
1.957254305,1.9
15.89733431,22.2
0.509523917,2.3
0.313474497,11.4
8.844137967,1
0.532364003,15.6
5.949650216,2.8
0.677325014,0
4.861219329,0
0.002641405,0
8.684025414,12.7
1.636048764,6.7
0.312176696,5
2.53253776,4.9
1.06173521,7.1
5.61665011,2.3
0.154160902,3.1
0.92634008,1.1
9.760972475,28.2
0,0
7.805086634,1.5
2.446209252,13.5
0.01072411,0
0.217605819,0
6.217144445,0
3.006606746,0
3.448945091,0.5
0.59950594,8.5
0.017169134,0.8
6.687355606,12.1
0.009156072,2
1.048603195,3
6.180877983,0
0.164919788,21
5.794163431,7.5
0.001320703,0
0.640976671,0
0.188861683,8
6.712098847,1
2.097937857,22
1.906088261,2
4.665569081,3.4
8.408409035,5
1.299115693,0.9
1.528803087,8
0.405644875,1.2
27.51298993,17.4
0.78524937,0
0.224852592,9.2
11.6374321,0
9.849548835,0
0.609662796,0
7.594274968,6
0.443621805,0
10.44677136,0
0.076765749,9.6
0.066595842,0.2
0.435471675,6.2
0,3.2
3.606156193,0
3.914036236,9.8
2.502588731,14.4
1.992900059,13.5
0.022914196,2.3
0.03084922,4.6
0.077138095,10.7
2.381030635,0
1.416274924,28.3
0.718966617,10
7.656529195,4.6
1.448021384,1.1
0.579642453,4.3
0.177247391,7.8
0.278445006,10.6
26.90550315,7
1.411851776,0
1.287521185,5.5
6.49052871,4.2
10.52340835,0
0.444126099,5
7.704095386,9.6
5.727049285,0
9.805092568,0
14.64419383,12.5
0.254723244,0.3
1.260158747,13.1
0.583903384,7.2
1.091905409,0
7.272525143,6.5
0.341544607,15.4
2.970804084,14.3
0.074778209,8.4
0.044809068,11.8
1.743417721,10.1
2.435312193,9.6
0.782664786,14
0.467710939,4
0.239193141,8.1
0.209026387,9.1
0.54205998,0.2
0.347205078,5.6
1.462567153,27.5
11.9496271,0
0.0443288,0
2.849852333,0
13.93447544,1
1.365870261,0
5.617180834,0
6.552014537,12.6
2.584855045,0
4.221285903,0
12.4363919,7
2.421344835,0.5
0.993391834,9.5
7.298890787,5.2
17.80643627,1
10.02555147,14.4
0.29784094,21
7.157032087,5.8
0.007443964,9
0.717222945,11.3
3.794592262,7.4
2.8113958,7.4
0.24574508,7.2
0.145687157,2
0.180342038,7.6
0.24717012,14.8
0.018796009,7.5
4.593540842,2.6
2.759013576,22
3.754558603,0
0.165032702,0
3.430310135,0
9.492371921,0
0.060854403,0
0.098963881,0
3.460814636,0
0.164285775,0
6.173866232,6.1
10.1938004,7.9
3.391946626,0
0.105890424,4.1
4.567528454,0
3.130387294,4.1
12.00102487,8.8
0.976070871,12.3
0.607439205,1.1
0.005582974,1
0.22527045,11.8
1.649045409,2.3
0.840051237,0
0.051456384,0
1.146644806,0.8
0.000660351,2.7
0.206317885,10.5
0.293483177,3.2
14.33463982,8.3
3.48835985,22.7
7.811542349,0.3
0.376782364,2.8
9.020404888,0
12.06286849,0
0.430726456,0
0.082244387,4.3
1.978426356,2.7
0.896349589,9.1
3.710158024,13.6
0.204286326,8.4
5.469293245,0.3
0.132386434,2.1
0.712296545,0
6.397686055,6.2
9.859031638,3.1
0.007924222,13.5
8.047705053,1.3
0.006513471,0
1.552629572,13.3
0.421928553,8.9
0.229506672,0
10.07176453,6.4
