date,tmx,tmn,precip,wind,avgrh,maxrh,minrh,solar
1985-03-25,35.96099853515625,25.378997802734375,0,1.6634360805705741,49.352593739827476,65.44831848144531,30.379043579101562,26.990955078125
1985-03-26,33.631988525390625,25.57598876953125,0,1.7497612528709903,59.6132820977105,72.74372100830078,41.54041290283203,26.1954555480957
1985-03-27,29.829010009765625,25.76300048828125,0.5920406052609906,0.7211674807800187,62.39802593655057,72.68975067138672,51.62419891357422,12.193305941009523
1985-03-28,33.04400634765625,25.761993408203125,0.006103513442212716,1.5712840951703213,50.62650680541992,65.2456283569336,34.80377197265625,23.591251547241207
1985-03-29,33.1199951171875,22.72698974609375,0,0.908223275785093,65.71483371875904,86.48943328857422,43.97491455078125,18.501248358154296
1985-03-30,32.5050048828125,22.77398681640625,0.8636475849925773,0.883538992109674,74.09518390231662,86.6824722290039,47.23472213745117,11.293645503997803
1985-03-31,30.196990966796875,23.44500732421875,6.033324589952826,0.5767420187454533,75.64584520128038,89.99018859863281,56.15538787841797,14.078998763275148
1985-04-01,34.467987060546875,24.27099609375,0.19569366195355542,1.1106002973392606,61.02506065368652,81.7325668334961,35.55466079711914,25.108925976562503
1985-04-02,34.209991455078125,24.889007568359375,0.010299678933733958,1.3032778257814546,56.946528593699135,72.48992919921875,34.30390167236328,21.110060676956177
1985-04-03,25.4119873046875,22.614013671875,23.198317689502804,1.1791178099811077,82.73116207122803,93.21339416503906,68.0299072265625,1.3697997210502626
1985-04-04,30.589996337890625,22.7860107421875,0.08411435956077183,1.410834842051069,70.61300643285115,86.02400970458984,54.518917083740234,26.25901532363892
1985-04-05,34.62701416015625,25.061004638671875,0,1.3927613025686394,56.64966710408529,73.83328247070312,33.24604034423828,27.763032218170174
1985-04-06,34.42999267578125,25.20001220703125,0.04463195023163281,1.2434396784131725,55.56163994471232,70.72943115234375,36.488643646240234,27.1140732421875
1985-04-07,33.65301513671875,25.798004150390625,0,1.4581589580823977,53.872751235961914,68.02293395996094,36.6854248046875,24.181876936340338
1985-04-08,34.63800048828125,25.54400634765625,0,1.3257337099251647,52.041268825531006,69.28256225585938,34.009056091308594,26.834179394531255
1985-04-09,35.980010986328125,25.480010986328125,0,1.1102322132016222,50.90637048085531,63.968082427978516,31.943439483642578,20.47972798690796
1985-04-10,37.75,25.375,0,0.7890226055557529,56.58214966456095,77.21614837646484,34.54175567626953,24.663372679138185
1985-04-11,36.722991943359375,25.6610107421875,0,1.1711635591151814,47.21538702646891,63.85653305053711,28.089149475097656,28.179390323638916
1985-04-12,35.610992431640625,25.324005126953125,0,1.7899019772497315,44.29998183250427,60.893943786621094,25.753408432006836,27.30925775527954
1985-04-13,35.947998046875,25.4639892578125,0.07209778937067313,1.2390572046861053,47.70376451810201,63.98808288574219,28.862201690673828,25.919666070556637
1985-04-14,36.337005615234375,25.134002685546875,0,1.6635971458939214,45.099964221318565,65.445068359375,25.297487258911133,28.630457755279544
1985-04-15,37.2340087890625,25.904998779296875,0.08583069748056005,1.4709489808107417,51.24113416671753,67.10936737060547,31.782018661499023,27.952542244720462
1985-04-16,36.23199462890625,25.589996337890625,0.4394528303237166,1.149269711226225,52.08803645769755,67.84999084472656,30.683591842651367,25.49947737579346
1985-04-17,36.0469970703125,26.37799072265625,0,1.5519162740868826,49.4993736743927,65.04145050048828,28.344165802001953,24.376616544342046
1985-04-18,37.787994384765625,25.829986572265625,0,1.3812713883817196,51.00372330347697,68.80508422851562,30.955350875854492,28.191486003112793
1985-04-19,35.350006103515625,26.256011962890625,0.7278447556018363,1.0929039977490902,52.081924756368004,63.70585250854492,35.70505142211914,18.511475413513185
1985-04-20,37.420013427734375,25.644989013671875,0,1.1779044717550278,50.343491077423096,69.54717254638672,29.59481430053711,27.57402342910767
1985-04-21,37.4429931640625,26.014007568359375,0,1.0165400233430166,53.09881607691447,70.25350189208984,33.21820831298828,27.890659952545167
1985-04-22,34.77301025390625,25.697998046875,0.13389588057179935,0.812712541470925,58.132208665212,75.32749938964844,40.36301040649414,22.422211612701417
1985-04-23,32.50299072265625,23.363006591796875,0.22315960995911155,0.8614730828752121,69.76033862431844,85.1937255859375,50.38261795043945,22.949153173828126
1985-04-24,31.8800048828125,23.868011474609375,5.294038184729289,1.269745229743421,72.3179718653361,83.07146453857422,50.385501861572266,26.103660383605956
1985-04-25,31.37701416015625,22.417999267578125,4.617692654210259,1.0844595138914883,74.35260502497356,88.85311126708984,50.30156326293945,22.81747464981079
1985-04-26,32.566009521484375,23.454010009765625,11.291881671650115,0.7300147820884982,77.8669285774231,89.79280853271484,51.40752029418945,24.356536935424806
1985-04-27,30.058990478515625,22.191009521484375,7.556531054979132,1.0536634701614578,80.50790580113728,96.32048034667969,55.547611236572266,24.289088378906257
1985-04-28,24.782989501953125,22.368988037109375,9.24568150403502,0.599282251612749,90.32911650339763,94.9468994140625,86.91573333740234,9.105249974441527
1985-04-29,28.4840087890625,23.097991943359375,15.42549046575914,0.6777732806901137,82.21845404307048,91.87207794189453,69.93445587158203,19.587153148269653
1985-04-30,25.21600341796875,21.5989990234375,23.507307195177415,1.0890273340046406,90.29611714680989,93.00732421875,78.11897277832031,11.137556689453124
1985-05-01,29.885009765625,20.743988037109375,0,1.7238309793174267,72.2556603749593,94.0208969116211,50.37095260620117,16.905155094909667
1985-05-02,25.35400390625,20.531005859375,2.7371363209113038,0.579117780396094,84.8094908396403,96.59282684326172,72.65121459960938,6.553295489788056
1985-05-03,33.12298583984375,22.699005126953125,0,1.5747304130345583,64.88246297836304,82.25101470947266,42.9953498840332,27.580894539642337
1985-05-04,33.75299072265625,24.97100830078125,0.2952577083306096,1.4014433786893885,66.28051201502483,82.71080780029297,47.19854736328125,26.377766544342037
1985-05-05,36.39801025390625,25.4949951171875,0,1.5430494099855423,56.19317944844564,74.67682647705078,33.707275390625,27.813264079284664
1985-05-06,38.21099853515625,25.67498779296875,0,1.1249077282845974,55.860480149587,75.44983673095703,32.68922424316406,27.04511021347046
1985-05-07,38.628997802734375,26.147003173828125,0.06866455732961185,1.0548787668036919,57.97164614995321,78.58061218261719,31.167360305786133,27.16813942108154
1985-05-08,36.139007568359375,26.063995361328125,0,1.0082804337143898,56.899835427602135,73.95156860351562,35.95608901977539,24.19199507675171
1985-05-09,37.09600830078125,26.30499267578125,0.01373290524497861,1.3124670156588156,60.430775006612144,75.05895233154297,35.00166702270508,23.33930277900696
1985-05-10,35.279998779296875,25.600006103515625,0,1.1611384010563295,57.907549699147545,75.3204345703125,38.95350646972656,27.538989150524138
1985-05-11,32.5830078125,22.696014404296875,2.176665153092472,0.8734697031322867,70.40945450464885,84.25204467773438,44.84028625488281,14.954962005615236
1985-05-12,31.654998779296875,22.5360107421875,4.844284759110451,0.9591971129799882,73.2390087445577,98.35250091552734,55.844844818115234,26.130706347656243
1985-05-13,29.385986328125,23.204986572265625,7.9170264343702,0.7805336988337027,84.12831274668376,93.12390899658203,66.52018737792969,16.73049898910523
1985-05-14,31.92999267578125,22.730987548828125,20.680042565072654,0.7067563687451184,86.32494020462036,96.22261047363281,53.4789924621582,16.619677768707277
1985-05-15,27.3909912109375,23.272003173828125,23.68927091010846,1.1101667273323983,85.84465154012044,96.18287658691406,67.53797912597656,7.36796157989502
1985-05-16,34.683990478515625,20.9580078125,8.793457941210363,1.4046303963661193,70.28107040405274,98.6114730834961,42.00050735473633,22.491912179443354
1985-05-17,25.614013671875,22.045013427734375,5.522214401011857,0.8102055633297334,91.28330846933218,98.41954803466797,83.77011108398438,2.954216411414513
1985-05-18,30.80999755859375,21.8699951171875,12.779847744153813,0.7034209667146206,84.29133102416992,98.43450164794922,55.003440856933594,14.641128975585938
1985-05-19,33.464996337890625,21.67999267578125,2.536891238280357,1.4008944487342467,71.15520902780386,92.67007446289062,44.93869400024414,22.808822370793266
1985-05-20,35.899993896484375,24.858001708984375,0,1.5237799859046937,59.94669174194336,80.3842544555664,33.97309112548828,28.8121336875
1985-05-21,35.777008056640625,24.97698974609375,0,1.1894014752828157,58.69193561260517,79.06675720214844,35.2516975402832,27.43921787813627
1985-05-22,36.96600341796875,25.47100830078125,0.023071294956025664,0.8589138388633728,58.409771575927735,78.22514343261719,35.34287643432617,28.468315437011725
1985-05-23,37.332000732421875,25.196990966796875,0,1.1862229793690717,58.680242831890396,77.63764953613281,35.051307678222656,27.32389696514423
1985-05-24,36.055999755859375,23.8179931640625,2.760316491010599,1.2545750269293785,65.80130462646484,92.58732604980469,41.23613739013672,26.85075277368164
1985-05-25,34.225006103515625,22.73699951171875,9.844915642259785,1.5094937513080926,68.76459708580605,92.31053161621094,40.326900482177734,25.47745953298716
1985-05-26,36.37701416015625,24.6669921875,0,1.5487580925226212,59.10213882446289,82.14393615722656,36.39048385620117,28.485753640136714
1985-05-27,37.597991943359375,23.282989501953125,0,1.0493813887811625,60.28170614976149,94.59928131103516,32.01069641113281,26.763129356971156
1985-05-28,36.28900146484375,23.566986083984375,0,1.2195298600196838,55.431768646240236,86.36058807373047,34.531742095947266,28.3430863125
1985-05-29,37.595001220703125,26.156005859375,0,1.5655101319918265,52.724712298466606,70.63489532470703,30.392528533935547,26.892889265089764
1985-05-30,37.657012939453125,25.832000732421875,0,1.0526882921904326,57.30631942749024,82.07637023925781,32.63166427612305,28.080535781250006
1985-05-31,36.7919921875,22.902008056640625,0,1.0700259088323667,60.43661865821252,86.18838500976562,33.87982177734375,26.975964888822112
1985-06-01,38.09100341796875,25.4219970703125,0,1.361777952561776,52.5990465482076,69.26634216308594,34.02544021606445,26.883569531249996
1985-06-02,35.121002197265625,26.191009521484375,0,0.9092116985581621,58.81967258453369,73.39846801757812,40.28514099121094,19.759215797424318
1985-06-03,28.352996826171875,23.28900146484375,1.0677336467779242,0.8821432031691074,72.92029698689778,93.20272064208984,58.87273025512695,9.430933419799805
1985-06-04,32.72601318359375,24.613006591796875,0,1.1400168978919585,61.7508544921875,77.73644256591797,42.88853073120117,25.5510017578125
1985-06-05,33.334014892578125,23.121002197265625,0.4634859048110229,0.5782165549947725,68.09539286295573,93.74008178710938,41.083892822265625,21.17294718475342
1985-06-06,32.29400634765625,22.26300048828125,4.787632916622897,1.1902319063980638,76.75198523203532,93.06816864013672,49.6046257019043,25.729764257812498
1985-06-07,34.313995361328125,24.72100830078125,0,1.0780894952476956,63.3708758354187,86.29583740234375,42.42551040649414,23.901638378906252
1985-06-08,37.510009765625,24.350006103515625,0.06523138872580603,1.5595207270234823,60.41348695755005,84.39166259765625,33.35868835449219,26.72875810546875
1985-06-09,36.46099853515625,25.1400146484375,0.046348552950803416,1.4126388803269947,61.04181019465128,79.01449584960938,38.75270462036133,25.633183625793457
1985-06-10,33.4429931640625,23.930999755859375,0,1.9806082090362906,54.5660834312439,78.89118957519531,39.62476348876953,27.339300878906243
1985-06-11,34.67498779296875,23.71099853515625,0,1.9587600454688072,50.62128949165344,64.18541717529297,31.734333038330078,27.45905756835937
1985-06-12,35.77099609375,24.93499755859375,0,1.8850657138973475,51.01022227605184,68.0759506225586,29.907800674438477,26.864046125793458
1985-06-13,35.531005859375,18.98699951171875,0,1.1013555606671919,54.86010201772054,88.4769058227539,29.138381958007812,27.679720076751707
1985-06-14,35.542999267578125,19.989990234375,0,1.289319916938742,54.32187159856161,87.19483947753906,32.775489807128906,26.83625511016846
1985-06-15,36.238006591796875,21.55499267578125,0,1.396084800789443,53.934556563695274,82.4307861328125,28.2181396484375,27.310331689453125
1985-06-16,37.246002197265625,20.90899658203125,0,1.2420774934192498,53.43907427787781,83.94856262207031,28.246110916137695,27.470081510925294
1985-06-17,35.4219970703125,21.204986572265625,0,1.259129213169217,55.98222382863363,87.06564331054688,32.73370361328125,27.45157394256592
1985-06-18,35.587005615234375,24.769989013671875,0,1.6423114240169525,50.883367458979286,68.03459930419922,30.55656623840332,27.37552306365967
1985-06-19,35.97601318359375,25.1510009765625,0,1.838635039826234,52.57516566912333,71.6620101928711,30.891590118408203,27.296098770904543
1985-06-20,35.85198974609375,25.5469970703125,0,1.8646072885021567,54.07066170374552,75.6985092163086,31.39923095703125,27.06136988983154
1985-06-21,36.128997802734375,24.85699462890625,0,1.605923211046805,51.45422116915385,72.87211608886719,29.5302734375,26.904204931640628
1985-06-22,36.16900634765625,21.6409912109375,0,1.5316595720748107,52.1234073638916,83.2177505493164,27.82396125793457,26.751536808013917
1985-06-23,36.188995361328125,24.60699462890625,0,1.7959216311573982,48.07906516393026,70.62046813964844,25.6960391998291,27.23214014511109
1985-06-24,35.910003662109375,24.936004638671875,0,2.003756182268262,48.614490350087486,70.81246948242188,27.532230377197266,27.22634806365967
1985-06-25,35.795013427734375,25.053009033203125,0,1.8433019984513521,48.83507061004639,68.00560760498047,28.686843872070312,27.144339257812497
1985-06-26,36.394012451171875,25.727996826171875,0,2.124892937640349,50.59263467788696,74.82784271240234,27.78604507446289,27.131458625793456
1985-06-27,36.6619873046875,26.27099609375,0,1.9745762484769027,49.60729304949442,68.54490661621094,27.162630081176758,27.175221475982667
1985-06-28,34.989990234375,23.16900634765625,0,1.392475796242555,58.505532582600914,85.36226654052734,35.833518981933594,19.960032218170166
1985-06-29,37.165008544921875,22.506988525390625,0,1.3474802778412898,49.564448753992714,76.94913482666016,27.430919647216797,27.493876579284667
1985-06-30,36.045989990234375,24.97698974609375,0,1.8586040555189054,52.58437164624532,69.85354614257812,30.27488136291504,27.558394189453125
1985-07-01,35.433990478515625,25.105987548828125,0,1.8952395971864462,58.38147004445394,79.45397186279297,33.37504196166992,27.253176416015627
1985-07-02,29.498992919921875,19.1510009765625,0,0.7198953878056878,71.89108784993489,98.7489013671875,49.09847640991211,15.484166365814211
1985-07-03,34.699005126953125,22.99798583984375,0,1.8339466881006956,54.60443083445231,75.70376586914062,32.231605529785156,27.408593497467038
1985-07-04,36.3179931640625,23.204010009765625,0,1.6502390677730243,54.574670950571694,85.47416687011719,29.895843505859375,27.276581689453124
1985-07-05,36.26800537109375,20.738006591796875,0,1.114659607410431,52.81148608525594,92.36156463623047,27.88460922241211,27.537295783996584
1985-07-06,37.595001220703125,24.78900146484375,0,1.3075586333870888,48.306883573532104,68.47409057617188,26.502138137817383,27.530047354888914
1985-07-07,35.18701171875,25.15301513671875,0.13389593009378586,1.7157751947427944,56.81460746129354,71.16734313964844,33.580257415771484,25.84648274688721
1985-07-08,34.485992431640625,24.5880126953125,1.0334014221371035,1.1190784312784672,64.4565658569336,82.42166137695312,43.45509338378906,26.57171109237671
1985-07-09,37.180999755859375,22.368988037109375,0,1.2083606207743287,59.62145757675171,97.20285034179688,33.89649200439453,26.672117081451418
1985-07-10,36.555999755859375,24.48699951171875,0,1.4858990417560562,54.868141889572144,80.54766845703125,29.834896087646484,27.248342781829837
1985-07-11,36.20001220703125,23.605010986328125,0,1.3060292614003022,55.19242525100708,84.47695922851562,30.424131393432617,27.24362534179688
1985-07-12,35.944000244140625,20.647003173828125,0,1.478811011960109,55.24705672264099,92.14732360839844,27.877748489379883,27.367427108001714
1985-07-13,35.58099365234375,24.72698974609375,0,1.6442336720259239,54.19288523991903,77.2721176147461,30.174095153808594,27.282833967590328
1985-07-14,35.85400390625,25.3489990234375,0,1.8981148791141236,55.01024407606859,74.97842407226562,30.109830856323242,26.924190361844573
1985-07-15,35.863006591796875,24.712005615234375,0,1.6286515617370605,55.036337814331056,81.22599792480469,28.605627059936523,28.126873179931643
1985-07-16,35.99798583984375,25.02301025390625,0,2.06489567229381,48.33952316871056,72.51654052734375,26.306081771850586,27.24268342895508
1985-07-17,37.954986572265625,25.22198486328125,0,1.5859960171580314,53.33798797607422,75.66059875488281,30.783594131469727,28.20533425048828
1985-07-18,35.889007568359375,24.253997802734375,0,1.4465934324723024,54.505712289076584,83.5340576171875,30.48680305480957,27.01225262920673
1985-07-19,35.5880126953125,24.066986083984375,0,1.5565275666117668,51.46670021057129,73.57018280029297,30.161487579345703,27.873988226806645
1985-07-20,37.358001708984375,25.08099365234375,0,1.1609128234334862,56.10527287996732,80.98150634765625,30.43012237548828,26.83280395906889
1985-07-21,36.136993408203125,25.2239990234375,0,1.7395628109481185,53.503283996582034,80.30280303955078,28.50724983215332,27.90033871069337
1985-07-22,37.391998291015625,25.37298583984375,0,1.746247525828389,55.85143536787767,79.60676574707031,30.002117156982422,27.083183285522466
1985-07-23,37.57501220703125,25.8330078125,0,1.0118171399831772,55.645372467041014,74.74835205078125,33.5610237121582,28.04246991430664
1985-07-24,36.4219970703125,25.5159912109375,0.6338264170783356,1.1406092216762214,61.16335311302772,76.32759094238281,37.92612838745117,26.04995664790227
